# ID ArriveeSysteme TempsPresence SortieSysteme
264 28348.846839 223.588500 28572.435339
265 28651.997871 27.963445 28679.961316
263 28049.132358 857.012575 28906.144934
267 28969.713772 10.623915 28980.337687
268 28977.673072 13.361634 28991.034706
266 28666.057454 364.425307 29030.482761
269 29018.225057 25.187336 29043.412394
247 26384.658103 2769.004262 29153.662366
271 29421.987808 5.122295 29427.110103
272 29551.918633 151.360842 29703.279475
273 29627.835214 123.514456 29751.349670
274 29751.528120 1.294570 29752.822690
275 29861.536859 1.665347 29863.202206
276 29902.242617 15.623432 29917.866049
277 30039.537447 0.464131 30040.001578
278 30186.703697 5.966365 30192.670062
280 30247.135322 12.574651 30259.709973
279 30203.271187 335.305945 30538.577132
284 30734.610928 8.971451 30743.582379
285 30932.929768 5.231838 30938.161607
288 31146.010400 3.742211 31149.752612
283 30600.405423 754.884004 31355.289427
289 31169.836608 536.088235 31705.924843
287 31094.892192 778.406413 31873.298605
281 30328.529842 1622.385286 31950.915128
282 30344.157716 1868.765186 32212.922902
295 32301.208383 21.443093 32322.651476
293 32088.875740 260.020716 32348.896455
296 32324.574450 50.969206 32375.543656
270 29361.460356 3123.244548 32484.704904
291 31821.259167 730.217480 32551.476648
299 32735.424483 8.345066 32743.769550
292 31873.506817 957.679818 32831.186636
294 32227.083179 662.632324 32889.715502
302 32984.038241 11.136763 32995.175004
290 31504.956926 1626.535948 33131.492874
300 32929.127806 294.665984 33223.793790
304 33215.489534 18.654454 33234.143988
303 33026.830516 363.078691 33389.909207
307 33389.774102 1.189122 33390.963224
301 32929.129333 571.138418 33500.267750
312 33602.990540 45.540539 33648.531079
309 33426.119548 242.578773 33668.698321
298 32720.992073 1074.324497 33795.316570
314 33895.426141 6.227225 33901.653367
310 33490.385610 679.782572 34170.168182
311 33561.716195 700.395949 34262.112143
297 32614.017686 1716.750581 34330.768266
315 33921.454667 481.523755 34402.978422
317 34068.855155 392.325117 34461.180272
308 33404.088001 1078.521832 34482.609833
321 34511.819106 10.563517 34522.382623
318 34071.127493 598.416286 34669.543779
286 30935.863254 3733.950857 34669.814111
305 33216.711385 1516.481338 34733.192723
313 33628.538719 1165.498920 34794.037639
323 34812.289528 8.396220 34820.685748
325 34902.094031 2.978676 34905.072707
316 33968.437601 975.741436 34944.179038
306 33361.171400 1810.574562 35171.745961
320 34235.328618 987.869568 35223.198186
324 34830.739752 429.082622 35259.822373
322 34600.038594 735.767553 35335.806147
328 35337.140927 1.362027 35338.502954
329 35497.550508 21.849107 35519.399614
326 35035.786074 728.267996 35764.054070
330 35848.169201 4.217701 35852.386902
333 36142.342025 7.171404 36149.513429
332 36113.292527 57.717868 36171.010395
331 35981.760578 225.622160 36207.382738
334 36220.405090 2.237330 36222.642420
335 36228.448778 29.046146 36257.494923
319 34153.796623 2280.569299 36434.365922
327 35258.430097 1253.983169 36512.413266
339 36547.289123 4.710274 36551.999397
340 36558.286143 4.544692 36562.830835
341 36702.960655 10.839205 36713.799859
336 36288.842125 443.344627 36732.186752
342 36831.563188 11.807592 36843.370780
343 36854.492703 31.014989 36885.507692
344 36972.931571 8.209888 36981.141459
346 37225.466063 34.050146 37259.516208
345 37043.749460 265.991723 37309.741182
348 37364.157313 74.625961 37438.783274
349 37513.842410 21.004445 37534.846856
347 37339.472250 242.414273 37581.886523
351 37915.277666 37.340672 37952.618338
338 36488.256846 1468.968420 37957.225266
352 38141.266203 1.798991 38143.065194
353 38189.674573 7.141721 38196.816294
350 37665.339435 644.400379 38309.739814
357 38507.874983 4.377982 38512.252965
356 38498.766179 39.918048 38538.684227
358 38560.473421 1.188475 38561.661896
359 38575.003368 7.779246 38582.782613
362 38806.472029 6.299554 38812.771583
354 38209.586589 607.676239 38817.262828
361 38673.322410 209.566441 38882.888851
364 38940.821147 12.739009 38953.560156
365 39085.707906 10.231759 39095.939665
355 38296.020529 939.971344 39235.991873
363 38892.986179 379.525453 39272.511633
366 39305.099184 37.652424 39342.751608
367 39395.845872 0.687752 39396.533624
337 36352.006420 3065.340270 39417.346690
369 39500.533670 4.640682 39505.174352
368 39484.547483 23.126090 39507.673573
370 39635.912086 1.805720 39637.717806
372 40158.007404 41.942849 40199.950253
373 40221.313178 6.145898 40227.459076
374 40235.837531 6.362515 40242.200046
371 39707.449704 552.591840 40260.041544
378 40480.380957 2.067219 40482.448176
377 40445.523257 262.031275 40707.554532
376 40274.555344 476.104320 40750.659664
382 40987.966160 4.670764 40992.636924
380 40957.032907 40.006462 40997.039370
384 41750.040966 21.214814 41771.255780
386 41810.800912 12.293308 41823.094220
385 41762.773189 75.395052 41838.168241
389 41933.222618 23.286241 41956.508859
387 41873.571892 100.810199 41974.382090
379 40606.062438 1505.606906 42111.669343
393 42158.346537 69.174531 42227.521067
398 42288.865832 43.560356 42332.426188
390 41941.982923 454.118521 42396.101444
397 42214.289179 189.438428 42403.727607
402 42797.317896 0.765635 42798.083531
392 42073.015634 778.699006 42851.714640
381 40975.765842 1983.581359 42959.347201
400 42662.692725 305.136073 42967.828798
360 38633.265391 4366.497475 42999.762867
405 43009.543507 1.919340 43011.462847
401 42702.076581 372.451073 43074.527653
383 41194.469531 1985.852066 43180.321597
407 43274.283985 9.805669 43284.089654
408 43335.761820 10.377509 43346.139329
375 40270.660226 3118.494673 43389.154899
395 42202.338414 1299.992599 43502.331013
411 43525.836230 5.771158 43531.607388
412 43538.376094 119.537389 43657.913483
413 43627.042412 57.130069 43684.172480
396 42211.934419 1478.188346 43690.122765
415 43812.103873 28.922595 43841.026468
418 43947.883311 7.431481 43955.314792
403 42904.205954 1171.812581 44076.018534
404 42978.194179 1145.145328 44123.339508
409 43501.181776 630.294075 44131.475850
406 43178.982166 987.861551 44166.843717
420 44211.095333 7.014100 44218.109433
421 44281.616571 4.410800 44286.027371
417 43926.821648 432.783328 44359.604976
388 41899.233314 2524.893300 44424.126614
423 44470.923253 1.521136 44472.444389
399 42468.312728 2141.368026 44609.680754
429 44835.257979 3.124090 44838.382070
410 43505.643066 1343.175779 44848.818846
430 44850.945547 187.267189 45038.212735
431 45063.571379 9.022462 45072.593841
416 43919.612517 1365.959572 45285.572089
394 42169.181282 3178.064442 45347.245723
391 41968.780251 3495.014854 45463.795105
433 45484.107721 7.236385 45491.344106
434 45542.820596 10.117730 45552.938326
435 45591.515225 7.187355 45598.702580
422 44369.708952 1229.821409 45599.530361
436 45651.147045 6.344314 45657.491359
426 44743.750724 949.712935 45693.463659
437 45835.176350 8.196826 45843.373176
439 45890.399268 2.000211 45892.399479
424 44683.566143 1378.523293 46062.089436
441 46211.980786 6.716382 46218.697168
414 43791.271343 2461.632977 46252.904320
427 44773.207825 1494.308694 46267.516519
443 46360.557131 7.422418 46367.979548
444 46407.106865 2.567756 46409.674621
442 46226.709581 298.163533 46524.873114
432 45149.712317 1412.877833 46562.590150
419 44005.901532 2590.260610 46596.162141
445 46720.655716 3.139551 46723.795267
425 44713.465514 2170.146389 46883.611904
440 46211.693553 728.329983 46940.023537
428 44814.942912 2237.624150 47052.567062
449 47052.863475 3.877599 47056.741074
450 47106.597953 6.685960 47113.283913
452 47340.446808 6.873463 47347.320271
438 45884.101990 1473.625622 47357.727613
446 46770.971682 671.194010 47442.165692
447 46828.064923 716.411171 47544.476094
453 47545.803672 4.380095 47550.183767
454 47565.052934 36.183155 47601.236088
455 47610.746897 3.585191 47614.332089
460 47830.655297 75.443668 47906.098964
448 46920.673141 1091.841375 48012.514516
462 48092.445490 1.657793 48094.103283
456 47691.438780 454.641831 48146.080611
457 47709.813547 442.837424 48152.650971
463 48221.156198 2.155915 48223.312113
464 48222.939907 37.816443 48260.756349
465 48344.705632 12.618917 48357.324550
470 48730.984276 17.627241 48748.611517
468 48551.241057 219.932213 48771.173270
472 48836.373011 243.466836 49079.839847
474 48889.822137 212.908809 49102.730946
476 49191.048940 5.007553 49196.056493
459 47828.957375 1704.252514 49533.209889
482 49854.571788 5.346761 49859.918549
483 49906.894509 12.472682 49919.367191
477 49207.513581 901.413176 50108.926757
484 50043.429252 85.719918 50129.149171
486 50389.470635 0.263982 50389.734616
467 48510.569855 2276.880526 50787.450381
489 50872.350151 14.368235 50886.718386
451 47231.986969 3662.470720 50894.457689
490 50904.109725 171.362802 51075.472528
492 51163.812648 5.530802 51169.343451
491 51085.823833 88.163026 51173.986859
461 48020.338919 3161.167217 51181.506136
469 48705.506099 2547.910256 51253.416356
493 51343.514359 12.732203 51356.246562
494 51464.975015 3.696883 51468.671898
471 48769.650107 2749.726550 51519.376657
473 48842.423515 2705.692461 51548.115977
496 51627.554634 47.058335 51674.612969
475 49170.320307 2509.472611 51679.792918
458 47783.047143 4144.010361 51927.057503
497 51955.558632 3.557686 51959.116318
